Nombre,Código UTA 2020,Código UTA 2010,Latitud,Longitud,Municipio,Departamento,Provincia,Superficie en km²,Población,Densidad Poblacional hab/km²,Ruta raiz de servicos OWS,Capa,Filtros de la Capa
SAN FELIPE,7.4028E+14,7.4028E+14,-32.80964342,-65.46121169,AREA SIN GOBIERNO,CHACABUCO,SAN LUIS,,,,,,
LA CELESTINA,7.4028E+14,7.4028E+14,-32.84352609,-65.21504978,AREA SIN GOBIERNO,CHACABUCO,SAN LUIS,,,,,,
LA REFORMA,4.20915E+14,4.20915E+14,-37.55200494,-66.2268539,LA REFORMA,LIMAY MAHUIDA,LA PAMPA,,,,,,
GOBERNADOR LOPEZ,5.407E+14,5.407E+14,-27.66152457,-55.21244556,GOBERNADOR LOPEZ,LEANDRO N. ALEM,MISIONES,,,,,,
EL CHATON,5.407E+14,5.407E+14,-27.61555887,-55.22644807,GOBERNADOR LOPEZ,LEANDRO N. ALEM,MISIONES,,,,,,
VEDIA,6.46205E+13,6.46205E+13,-34.49739844,-61.54534476,LEANDRO N ALEM,LEANDRO N ALEM,BUENOS AIRES,,,,,,
TRIGALES,6.46205E+13,6.46205E+13,-34.53308487,-61.9439621,LEANDRO N ALEM,LEANDRO N ALEM,BUENOS AIRES,,,,,,
SANTA MARIA,6.46205E+13,6.46205E+13,-34.5638914,-61.4293006,LEANDRO N ALEM,LEANDRO N ALEM,BUENOS AIRES,,,,,,
ALBERDI VIEJO,6.46205E+13,6.46205E+13,-34.44180034,-61.84487878,LEANDRO N ALEM,LEANDRO N ALEM,BUENOS AIRES,,,,,,
LOS ALFALFARES,6.46205E+13,6.46205E+13,-34.4265687,-61.4997082,LEANDRO N ALEM,LEANDRO N ALEM,BUENOS AIRES,,,,,,
EL RETIRO,6.46205E+13,6.46205E+13,-34.49111176,-61.38881302,LEANDRO N ALEM,LEANDRO N ALEM,BUENOS AIRES,,,,,,
LA PERMANENTE,6.46205E+13,6.46205E+13,-34.5651238,-61.8246286,LEANDRO N ALEM,LEANDRO N ALEM,BUENOS AIRES,,,,,,
LA ESPERANZA,6.46205E+13,6.46205E+13,-34.46029,-61.44016,LEANDRO N ALEM,LEANDRO N ALEM,BUENOS AIRES,,,,,,
LA CLARITA,6.46205E+13,6.46205E+13,-34.497171,-61.919249,LEANDRO N ALEM,LEANDRO N ALEM,BUENOS AIRES,,,,,,
ESTACION LAS BALAS,6.46205E+13,6.46205E+13,-34.3765488,-61.5985085,LEANDRO N ALEM,LEANDRO N ALEM,BUENOS AIRES,,,,,,
EL DORADO,6.46205E+13,6.46205E+13,-34.65286088,-61.58290851,LEANDRO N ALEM,LEANDRO N ALEM,BUENOS AIRES,,,,,,
JUAN BAUTISTA ALBERDI,6.46205E+13,6.46205E+13,-34.43879193,-61.81218938,LEANDRO N ALEM,LEANDRO N ALEM,BUENOS AIRES,,,,,,
CAMPO MENDIZABAL,6.46205E+13,6.46205E+13,-34.4448464,-61.3192363,LEANDRO N ALEM,LEANDRO N ALEM,BUENOS AIRES,,,,,,
LEANDRO N. ALEM,6.46205E+13,6.46205E+13,-34.52172462,-61.3911829,LEANDRO N ALEM,LEANDRO N ALEM,BUENOS AIRES,,,,,,
FORTIN ACHA,6.46205E+13,6.46205E+13,-34.34304203,-61.51566553,LEANDRO N ALEM,LEANDRO N ALEM,BUENOS AIRES,,,,,,
LA COLONIA,6.46205E+13,6.46205E+13,-34.49767,-61.91892,LEANDRO N ALEM,LEANDRO N ALEM,BUENOS AIRES,,,,,,
ARBOL SOLO,9.00148E+14,9.00148E+14,-27.0071699,-64.9816,RANCHILLOS Y SAN MIGUEL,CRUZ ALTA,TUCUMÁN,,,,,,
CARBON POZO,9.00148E+14,9.00148E+14,-26.956825,-65.139595,RANCHILLOS Y SAN MIGUEL,CRUZ ALTA,TUCUMÁN,,,,,,
BAJO GRANDE,9.00148E+14,9.00148E+14,-26.9373171,-65.1617206,RANCHILLOS Y SAN MIGUEL,CRUZ ALTA,TUCUMÁN,,,,,,
RANCHILLOS,9.00148E+14,9.00148E+14,-26.95478658,-65.04837761,RANCHILLOS Y SAN MIGUEL,CRUZ ALTA,TUCUMÁN,,,,,,
EL PUESTO,9.00148E+14,9.00148E+14,-26.98124,-65.0151,RANCHILLOS Y SAN MIGUEL,CRUZ ALTA,TUCUMÁN,,,,,,
PUEBLO ESTHER,8.20843E+14,8.20843E+14,-33.07309694,-60.57891954,PUEBLO ESTHER,ROSARIO,SANTA FE,,,,,,
SAUCELITO,6.6126E+14,6.6126E+14,-23.43534,-64.33206,COLONIA SANTA ROSA,ORAN,SALTA,,,,,,
COLONIA SANTA ROSA,6.6126E+14,6.6126E+14,-23.38859572,-64.42343332,COLONIA SANTA ROSA,ORAN,SALTA,,,,,,
LA MISION,6.6126E+14,6.6126E+14,-23.3154629,-64.40770921,COLONIA SANTA ROSA,ORAN,SALTA,,,,,,
LA FORTALEZA,5.4021E+14,5.4021E+14,-27.43374193,-55.57917878,SANTA ANA,CANDELARIA,MISIONES,,,,,,
PUERTO SANTA ANA,5.4021E+14,5.4021E+14,-27.33307988,-55.58643478,SANTA ANA,CANDELARIA,MISIONES,,,,,,
SANTA ANA,5.4021E+14,5.4021E+14,-27.36712128,-55.58055686,SANTA ANA,CANDELARIA,MISIONES,,,,,,
LAS QUINUAS,1.0028E+14,1.0028E+14,-25.71595086,-67.70271238,ANTOFAGASTA DE LA SIERRA,ANTOFAGASTA DE LA SIERRA,CATAMARCA,,,,,,
ANTOFALLITA,1.0028E+14,1.0028E+14,-25.24611473,-67.52076721,ANTOFAGASTA DE LA SIERRA,ANTOFAGASTA DE LA SIERRA,CATAMARCA,,,,,,
ANTOFAGASTA DE LA SIERRA,1.0028E+14,1.0028E+14,-26.06329574,-67.41167064,ANTOFAGASTA DE LA SIERRA,ANTOFAGASTA DE LA SIERRA,CATAMARCA,,,,,,
LAS CUEVAS,1.0028E+14,1.0028E+14,-25.61485291,-67.73040009,ANTOFAGASTA DE LA SIERRA,ANTOFAGASTA DE LA SIERRA,CATAMARCA,,,,,,
EL PEÑON,1.0028E+14,1.0028E+14,-26.43777955,-67.25909536,ANTOFAGASTA DE LA SIERRA,ANTOFAGASTA DE LA SIERRA,CATAMARCA,,,,,,
LOS NACIMIENTOS,1.0028E+14,1.0028E+14,-25.75926658,-67.39126714,ANTOFAGASTA DE LA SIERRA,ANTOFAGASTA DE LA SIERRA,CATAMARCA,,,,,,
INCAHUASI,1.0028E+14,1.0028E+14,-25.42125702,-67.19629669,ANTOFAGASTA DE LA SIERRA,ANTOFAGASTA DE LA SIERRA,CATAMARCA,,,,,,
ANTOFALLA,1.0028E+14,1.0028E+14,-25.4453264,-67.65839547,ANTOFAGASTA DE LA SIERRA,ANTOFAGASTA DE LA SIERRA,CATAMARCA,,,,,,
LA CIENAGA REDONDA,1.0028E+14,1.0028E+14,-25.33194719,-66.83955063,ANTOFAGASTA DE LA SIERRA,ANTOFAGASTA DE LA SIERRA,CATAMARCA,,,,,,
CARACHI PAMPA,1.0028E+14,1.0028E+14,-26.41441155,-67.48991394,ANTOFAGASTA DE LA SIERRA,ANTOFAGASTA DE LA SIERRA,CATAMARCA,,,,,,
CACHI YACO,1.4154E+14,1.4154E+14,-29.61635494,-64.06243638,AREA SIN GOBIERNO,SOBREMONTE,CÓRDOBA,,,,,,
EL ZAPALLAR,1.4154E+14,1.4154E+14,-29.81888008,-64.24388886,AREA SIN GOBIERNO,SOBREMONTE,CÓRDOBA,,,,,,
EL PANTANO,1.4154E+14,1.4154E+14,-30.05837024,-63.97930584,AREA SIN GOBIERNO,SOBREMONTE,CÓRDOBA,,,,,,
LA PLAZA,1.4154E+14,1.4154E+14,-29.95090866,-64.00008392,AREA SIN GOBIERNO,SOBREMONTE,CÓRDOBA,,,,,,
SANTO DOMINGO,1.4154E+14,1.4154E+14,-29.69923782,-64.37987518,AREA SIN GOBIERNO,SOBREMONTE,CÓRDOBA,,,,,,
SANTA MARIA,1.4154E+14,1.4154E+14,-29.68211365,-64.17397308,AREA SIN GOBIERNO,SOBREMONTE,CÓRDOBA,,,,,,
LOMA BLANCA,1.4154E+14,1.4154E+14,-29.57511139,-64.307724,AREA SIN GOBIERNO,SOBREMONTE,CÓRDOBA,,,,,,
CAMPO ALEGRE,1.4154E+14,1.4154E+14,-29.4768042,-64.29402837,AREA SIN GOBIERNO,SOBREMONTE,CÓRDOBA,,,,,,
LA PROVIDENCIA,1.4154E+14,1.4154E+14,-29.9865249,-64.0196235,AREA SIN GOBIERNO,SOBREMONTE,CÓRDOBA,,,,,,
EL CACHI,1.4154E+14,1.4154E+14,-30.1224944,-63.9997035,AREA SIN GOBIERNO,SOBREMONTE,CÓRDOBA,,,,,,
LA MAJADILLA,1.4154E+14,1.4154E+14,-29.68951035,-64.14705658,AREA SIN GOBIERNO,SOBREMONTE,CÓRDOBA,,,,,,
MONTE BUEY,1.40631E+14,1.40631E+14,-32.91752803,-62.4576576,MONTE BUEY,MARCOS JUAREZ,CÓRDOBA,,,,,,
OCTAVIO PICO,5.80915E+14,5.80915E+14,-37.58651049,-68.26860759,OCTAVIO PICO,PEHUENCHES,NEUQUÉN,,,,,,
SANTO TOMAS,5.80285E+14,5.80285E+14,-39.82180073,-70.10288849,SANTO TOMAS,COLLON CURA,NEUQUÉN,,,,,,
BARRIO GRANADEROS,6.49705E+13,6.49705E+13,-34.5898081,-59.01371547,LUJAN,LUJAN,BUENOS AIRES,,,,,,
CAÑADA DE ROCA,6.49705E+13,6.49705E+13,-34.52932593,-59.16918594,LUJAN,LUJAN,BUENOS AIRES,,,,,,
LEZICA Y TORREZURI,6.49705E+13,6.49705E+13,-34.58069974,-59.05823087,LUJAN,LUJAN,BUENOS AIRES,,,,,,
CARLOS KEEN,6.49705E+13,6.49705E+13,-34.48628198,-59.21808613,LUJAN,LUJAN,BUENOS AIRES,,,,,,
SUCRE,6.49705E+13,6.49705E+13,-34.51750391,-59.11402018,LUJAN,LUJAN,BUENOS AIRES,,,,,,
OLIVERA,6.49705E+13,6.49705E+13,-34.62650417,-59.25338052,LUJAN,LUJAN,BUENOS AIRES,,,,,,
ALASTUEY,6.49705E+13,6.49705E+13,-34.4619848,-59.1744878,LUJAN,LUJAN,BUENOS AIRES,,,,,,
JOSE MARIA JAUREGUI,6.49705E+13,6.49705E+13,-34.60285533,-59.17575291,LUJAN,LUJAN,BUENOS AIRES,,,,,,
OPEN DOOR,6.49705E+13,6.49705E+13,-34.48901624,-59.06173613,LUJAN,LUJAN,BUENOS AIRES,,,,,,
LUJAN,6.49705E+13,6.49705E+13,-34.5646845,-59.13209454,LUJAN,LUJAN,BUENOS AIRES,,,,,,
TORRES,6.49705E+13,6.49705E+13,-34.43182151,-59.1287739,LUJAN,LUJAN,BUENOS AIRES,,,,,,
VILLA FLANDRIA NORTE (PUEBLO NUEVO),6.49705E+13,6.49705E+13,-34.57071454,-59.18261034,LUJAN,LUJAN,BUENOS AIRES,,,,,,
CLUB DE CAMPO LOS PUENTES,6.49705E+13,6.49705E+13,-34.57601269,-59.0214106,LUJAN,LUJAN,BUENOS AIRES,,,,,,
SAN ELADIO,6.49705E+13,6.49705E+13,-34.7510041,-59.1889702,LUJAN,LUJAN,BUENOS AIRES,,,,,,
POLO DE LUJAN,6.49705E+13,6.49705E+13,-34.53967706,-59.25602373,LUJAN,LUJAN,BUENOS AIRES,,,,,,
CORTINES,6.49705E+13,6.49705E+13,-34.55906338,-59.20442662,LUJAN,LUJAN,BUENOS AIRES,,,,,,
BARRIO LAS CASUARINAS,6.49705E+13,6.49705E+13,-34.56074572,-59.17008371,LUJAN,LUJAN,BUENOS AIRES,,,,,,
PUEBLO NUEVO,6.49705E+13,6.49705E+13,-34.55789566,-58.99364471,LUJAN,LUJAN,BUENOS AIRES,,,,,,
COUNTRY CLUB LAS PRADERAS,6.49705E+13,6.49705E+13,-34.49026567,-59.13248631,LUJAN,LUJAN,BUENOS AIRES,,,,,,
LAS LILAS,6.49705E+13,6.49705E+13,-34.7274797,-59.1306447,LUJAN,LUJAN,BUENOS AIRES,,,,,,
VILLA FLANDRIA SUR (EST. JAUREGUI),6.49705E+13,6.49705E+13,-34.59939695,-59.17576364,LUJAN,LUJAN,BUENOS AIRES,,,,,,
HUEJEDA,7.40356E+14,7.40356E+14,-33.8302803,-66.20404816,ALTO PELADO,GENERAL PEDERNERA,SAN LUIS,,,,,,
ALTO PELADO,7.40356E+14,7.40356E+14,-33.84250291,-66.13759931,ALTO PELADO,GENERAL PEDERNERA,SAN LUIS,,,,,,
VILLA DEL PARQUE (VILLA RUMIPAL),1.40072E+14,1.40072E+14,-31.9121105,-64.5299938,VILLA CIUDAD PARQUE LOS REARTES,CALAMUCHITA,CÓRDOBA,,,,,,
SOLAR DE LOS MOLINOS,1.40072E+14,1.40072E+14,-31.82622167,-64.51978027,VILLA CIUDAD PARQUE LOS REARTES,CALAMUCHITA,CÓRDOBA,,,,,,
VILLA CIUDAD PARQUE LOS REARTES (3Ñ SECCION),1.40072E+14,1.40072E+14,-31.90915761,-64.54568874,VILLA CIUDAD PARQUE LOS REARTES,CALAMUCHITA,CÓRDOBA,,,,,,
VILLA CIUDAD PARQUES LOS REARTES (1Ñ SECCION),1.40072E+14,1.40072E+14,-31.90915761,-64.54568874,VILLA CIUDAD PARQUE LOS REARTES,CALAMUCHITA,CÓRDOBA,,,,,,
VILLA CIUDAD PARQUE LOS REARTES,1.40072E+14,1.40072E+14,-31.90915761,-64.54568874,VILLA CIUDAD PARQUE LOS REARTES,CALAMUCHITA,CÓRDOBA,,,,,,
SALTO GRANDE,8.20563E+14,8.20563E+14,-32.66802205,-61.08904865,SALTO GRANDE,IRIONDO,SANTA FE,,,,,,
COLONIA EL CARMEN,8.20563E+14,8.20563E+14,-32.74820937,-61.21132937,SALTO GRANDE,IRIONDO,SANTA FE,,,,,,
AGUAS VERDES,6.42004E+13,6.42004E+13,-36.65521115,-56.69495207,LA COSTA,LA COSTA,BUENOS AIRES,,,,,,
SANTA TERESITA,6.42004E+13,6.42004E+13,-36.54091118,-56.70586744,LA COSTA,LA COSTA,BUENOS AIRES,,,,,,
LAS TONINAS,6.42004E+13,6.42004E+13,-36.48839763,-56.70043526,LA COSTA,LA COSTA,BUENOS AIRES,,,,,,
MAR DEL TUYU,6.42004E+13,6.42004E+13,-36.58611685,-56.69900622,LA COSTA,LA COSTA,BUENOS AIRES,,,,,,
MAR DE AJO NORTE,6.42004E+13,6.42004E+13,-36.70659776,-56.69049872,LA COSTA,LA COSTA,BUENOS AIRES,,,,,,
LUCILA DEL MAR,6.42004E+13,6.42004E+13,-36.66274914,-56.68171361,LA COSTA,LA COSTA,BUENOS AIRES,,,,,,
SAN CLEMENTE DEL TUYU,6.42004E+13,6.42004E+13,-36.35323883,-56.72394414,LA COSTA,LA COSTA,BUENOS AIRES,,,,,,
MAR DE AJO,6.42004E+13,6.42004E+13,-36.74686938,-56.6852642,LA COSTA,LA COSTA,BUENOS AIRES,,,,,,
SAN BERNARDO,6.42004E+13,6.42004E+13,-36.68741101,-56.68414006,LA COSTA,LA COSTA,BUENOS AIRES,,,,,,
COLONIA ALVEAR,3.00219E+14,3.00219E+14,-32.01197804,-60.61726225,ALDEA PROTESTANTE,DIAMANTE,ENTRE RÍOS,,,,,,
ALDEA PROTESTANTE,3.00219E+14,3.00219E+14,-32.03083289,-60.56433591,ALDEA PROTESTANTE,DIAMANTE,ENTRE RÍOS,,,,,,
PASO DE ALONSO,3.0049E+14,3.0049E+14,-33.10727734,-59.29100426,GUALEGUAY,GUALEGUAY,ENTRE RÍOS,,,,,,
GUALEGUAY,3.0049E+14,3.0049E+14,-33.14855562,-59.31501604,GUALEGUAY,GUALEGUAY,ENTRE RÍOS,,,,,,
PUERTO RUIZ,3.0049E+14,3.0049E+14,-33.21984018,-59.36303387,GUALEGUAY,GUALEGUAY,ENTRE RÍOS,,,,,,
COLONIA MARIANO SARRATEA,2.207E+14,2.207E+14,-26.52423694,-60.57193526,AVIA TERAI,INDEPENDENCIA,CHACO,,,,,,
LOTE 13,2.207E+14,2.207E+14,-26.58191161,-60.76320151,AVIA TERAI,INDEPENDENCIA,CHACO,,,,,,
LOTE 9,2.207E+14,2.207E+14,-26.52950459,-60.6403029,AVIA TERAI,INDEPENDENCIA,CHACO,,,,,,
LOTE 29,2.207E+14,2.207E+14,-26.67037807,-60.78921545,AVIA TERAI,INDEPENDENCIA,CHACO,,,,,,
AVIA TERAI,2.207E+14,2.207E+14,-26.69042691,-60.73094871,AVIA TERAI,INDEPENDENCIA,CHACO,,,,,,
LOTE 8,2.207E+14,2.207E+14,-26.5237929,-60.57154293,AVIA TERAI,INDEPENDENCIA,CHACO,,,,,,
LOTE 14,2.207E+14,2.207E+14,-26.61772548,-60.67552606,AVIA TERAI,INDEPENDENCIA,CHACO,,,,,,
PAMPA VERDE,2.207E+14,2.207E+14,-26.55673608,-60.71589059,AVIA TERAI,INDEPENDENCIA,CHACO,,,,,,
PAMPA LA DESATINADA,2.207E+14,2.207E+14,-26.6336458,-60.61141224,AVIA TERAI,INDEPENDENCIA,CHACO,,,,,,
TRAILL,8.21264E+14,8.21264E+14,-31.92259912,-61.7024472,TRAILL,SAN MARTIN,SANTA FE,,,,,,
GUALTALLARY,5.0126E+14,5.0126E+14,-33.37926256,-69.18719967,TUPUNGATO,TUPUNGATO,MENDOZA,,,,,,
ZAPATA,5.0126E+14,5.0126E+14,-33.49272859,-68.99134381,TUPUNGATO,TUPUNGATO,MENDOZA,,,,,,
TUPUNGATO,5.0126E+14,5.0126E+14,-33.36436381,-69.1513191,TUPUNGATO,TUPUNGATO,MENDOZA,,,,,,
ANCON,5.0126E+14,5.0126E+14,-33.30008474,-69.17169565,TUPUNGATO,TUPUNGATO,MENDOZA,,,,,,
EL PERAL,5.0126E+14,5.0126E+14,-33.37065507,-69.19234871,TUPUNGATO,TUPUNGATO,MENDOZA,,,,,,
SAN JOSE,5.0126E+14,5.0126E+14,-33.30684501,-69.16457809,TUPUNGATO,TUPUNGATO,MENDOZA,,,,,,
CORDON DEL PLATA,5.0126E+14,5.0126E+14,-33.46894914,-69.13994518,TUPUNGATO,TUPUNGATO,MENDOZA,,,,,,
OJO DE AGUA,5.0126E+14,5.0126E+14,-33.40975726,-69.07041025,TUPUNGATO,TUPUNGATO,MENDOZA,,,,,,
BARRIO BELGRANO NORTE,5.0126E+14,5.0126E+14,-33.33010328,-69.13595136,TUPUNGATO,TUPUNGATO,MENDOZA,,,,,,
EL ZAMPALITO,5.0126E+14,5.0126E+14,-33.4882186,-69.05448185,TUPUNGATO,TUPUNGATO,MENDOZA,,,,,,
SANTA CLARA,5.0126E+14,5.0126E+14,-33.40509423,-69.34055651,TUPUNGATO,TUPUNGATO,MENDOZA,,,,,,
LA ARBOLEDA,5.0126E+14,5.0126E+14,-33.36882678,-69.12473637,TUPUNGATO,TUPUNGATO,MENDOZA,,,,,,
VILLA BASTIAS,5.0126E+14,5.0126E+14,-33.34209865,-69.14877585,TUPUNGATO,TUPUNGATO,MENDOZA,,,,,,
EL ZAMPAL,5.0126E+14,5.0126E+14,-33.39895005,-69.10573673,TUPUNGATO,TUPUNGATO,MENDOZA,,,,,,
LA CARRERA,5.0126E+14,5.0126E+14,-33.20390749,-69.25022776,TUPUNGATO,TUPUNGATO,MENDOZA,,,,,,
ESTANCIA PALMA,5.0126E+14,5.0126E+14,-33.14782891,-69.29138588,TUPUNGATO,TUPUNGATO,MENDOZA,,,,,,
ESTANCIA LAS CUEVAS,5.0126E+14,5.0126E+14,-33.21842909,-69.25854198,TUPUNGATO,TUPUNGATO,MENDOZA,,,,,,
VILLA ALVAREZ,3.0071E+14,3.0071E+14,-31.00742477,-59.3892868,YESO OESTE,LA PAZ,ENTRE RÍOS,,,,,,
DISTRITO YESO,3.0071E+14,3.0071E+14,-31.01171169,-59.42887152,YESO OESTE,LA PAZ,ENTRE RÍOS,,,,,,
CHACABUCO,3.0071E+14,3.0071E+14,-31.09062222,-59.32472991,YESO OESTE,LA PAZ,ENTRE RÍOS,,,,,,
EL CHIMANGO,3.0071E+14,3.0071E+14,-30.92288897,-59.45278742,YESO OESTE,LA PAZ,ENTRE RÍOS,,,,,,
CABAL,8.20633E+14,8.20633E+14,-31.10399078,-60.72715265,CABAL,LA CAPITAL,SANTA FE,,,,,,
ARROYO VERDE,8.20633E+14,8.20633E+14,-31.10000563,-60.73322844,CABAL,LA CAPITAL,SANTA FE,,,,,,
VILLA DE POCHO,1.40772E+14,1.40772E+14,-31.48808948,-65.28303539,VILLA DE POCHO,POCHO,CÓRDOBA,,,,,,
PAMPA DEL INFIERNO,2.2007E+14,2.2007E+14,-26.50639744,-61.1764902,PAMPA DEL INFIERNO,ALMIRANTE BROWN,CHACO,,,,,,
PAMPA HERMOSA,2.2007E+14,2.2007E+14,-26.63408661,-61.32790756,PAMPA DEL INFIERNO,ALMIRANTE BROWN,CHACO,,,,,,
LA PATAGONIA,5.81125E+14,5.81125E+14,-38.51741161,-69.72552192,COVUNCO ABAJO,ZAPALA,NEUQUÉN,,,,,,
COVUNCO ABAJO,5.81125E+14,5.81125E+14,-38.61058697,-69.79398482,COVUNCO ABAJO,ZAPALA,NEUQUÉN,,,,,,
